year,trans_type,ttwa_cd,cluster
2025,Sale,E30000266,ns
2025,Sale,E30000267,ns
2025,Sale,E30000268,ns
2025,Sale,E30000271,ns
2025,Sale,E30000272,ns
2025,Sale,E30000273,ns
2025,Sale,E30000275,ns
2025,Sale,E30000276,ns
2025,Sale,E30000278,ns
2025,Sale,E30000279,ns
2025,Sale,E30000280,ns
2025,Sale,E30000281,ns
2025,Sale,E30000283,ns
2025,Sale,E30000284,ns
2025,Sale,E30000285,ns
2025,Sale,E30000287,ns
2025,Sale,E30000288,ns
2025,Sale,E30000289,ns
2025,Sale,E30000291,ns
2025,Sale,E30000292,ns
2025,Sale,E30000293,ns
2025,Sale,E30000294,ns
2025,Sale,K01000005,ns
2025,Sale,K01000010,ns
2025,Sale,K01000011,ns
2025,Sale,K01000013,ns
2025,Sale,S22000013,ns
2025,Sale,S22000035,ns
2025,Sale,S22000039,LL
2025,Sale,S22000047,ns
2025,Sale,S22000051,HH
2025,Sale,S22000054,HH
2025,Sale,S22000055,HH
2025,Sale,S22000056,ns
2025,Sale,S22000057,ns
2025,Sale,S22000059,HH
2025,Sale,S22000060,ns
2025,Sale,S22000061,HH
2025,Sale,S22000063,ns
2025,Sale,S22000065,HH
2025,Sale,S22000068,ns
2025,Sale,S22000069,HH
2025,Sale,S22000070,HH
2025,Sale,S22000071,HH
2025,Sale,S22000074,ns
2025,Sale,S22000085,HH
2025,Sale,W22000003,ns
2025,Sale,W22000009,LL
2025,Sale,W22000015,ns
2025,Sale,W22000021,LL
2025,Sale,W22000022,ns
2025,Sale,W22000024,ns
2025,Sale,W22000026,ns
2025,Sale,W22000028,LL
2025,Sale,W22000029,ns
2025,Sale,W22000031,ns
2025,Sale,W22000032,ns
2025,Sale,W22000034,ns
